@relation fuzzy
@attribute a numeric
@attribute b numeric
@attribute s numeric
@data
%input1,input2, output3
0.963027961	,	-0.000303666	,	-2.733391333
0.433372989	,	-0.00075665	,	-3.055367608
0.331082567	,	-0.000146129	,	-3.117139274
0.977752425	,	0.000923814	,	-2.723685725
1.201923149	,	0.000320244	,	-2.587906502
0.676300738	,	-0.000750889	,	-2.907811483
-0.172466894	,	-0.001212525	,	-3.452253178
-0.268881255	,	-0.000137735	,	-3.52619872
0.387910381	,	0.000938274	,	-3.081941111
0.623034387	,	0.000335891	,	-2.939510324
0.436020456	,	-0.000267163	,	-3.053471644
0.678506365	,	0.000346408	,	-2.905810313
0.679496646	,	1.41E-06	,	-2.905427095
0.254896882	,	-0.000606571	,	-3.163684656
0.075724737	,	-0.00025596	,	-3.272306975
-0.099343927	,	-0.000250098	,	-3.3951357
0.154117034	,	0.000362087	,	-3.224311346
0.836524851	,	0.000974868	,	-2.809433783
1.096477274	,	0.000371361	,	-2.651921511
0.589050461	,	-0.000724895	,	-2.960791431
0.084666111	,	-0.000720549	,	-3.267148706
0.352187202	,	0.000382173	,	-3.10399196
1.12674787	,	0.001106515	,	-2.633072176
1.476845424	,	0.000500139	,	-2.420807323
1.323919678	,	-0.000218465	,	-2.514137083
1.17513634	,	-0.000212548	,	-2.604503904
0.677379639	,	-0.000711081	,	-2.907132716
0.18269648	,	-0.00070669	,	-3.207597546
0.467980983	,	0.000407549	,	-3.033643434
0.756339052	,	0.00041194	,	-2.858493765
0.333426846	,	-0.00060416	,	-3.115984608
-0.088511	,	-0.000602768	,	-3.386963153
-0.218896689	,	-0.000186265	,	-3.48756637
0.077303666	,	0.000423143	,	-3.270928478
0.376608956	,	0.000427579	,	-3.089129525
0.256598808	,	-0.000171443	,	-3.16239526
0.56314049	,	0.000437917	,	-2.975824908
0.564460053	,	1.89E-06	,	-2.975299585
0.143325146	,	-0.000601621	,	-3.231449756
0.031530506	,	-0.000159707	,	-3.299093867
-0.076068829	,	-0.000153713	,	-3.377077263
0.241382442	,	0.000453502	,	-3.171248781
0.561956219	,	0.000457963	,	-2.97653153
0.464785012	,	-0.000138816	,	-3.035924685
0.466484521	,	2.43E-06	,	-3.034809206
0.468145286	,	2.37E-06	,	-3.033800499
0.37509869	,	-0.000132924	,	-3.090396307
0.286274386	,	-0.000126892	,	-3.144344265
0.201661317	,	-0.000120876	,	-3.195734349
0.121248528	,	-0.000114875	,	-3.244573214
0.502292961	,	0.000544349	,	-3.012715856
0.884365414	,	0.000545818	,	-2.780646815
0.81021741	,	-0.000105926	,	-2.82609114
0.740286529	,	-9.99E-05	,	-2.868563316
0.289980308	,	-0.000643295	,	-3.142396774
-0.157179299	,	-0.000638799	,	-3.440094918
0.199095494	,	0.000508964	,	-3.196898349
1.005098536	,	0.001151433	,	-2.706932383
1.39539024	,	0.00055756	,	-2.470246565
1.340172994	,	-7.89E-05	,	-2.504182339
1.289198025	,	-7.28E-05	,	-2.535140743
0.849789456	,	-0.000627727	,	-2.802362937
0.413552545	,	-0.000623196	,	-3.067327932
0.373152391	,	-5.77E-05	,	-3.09153426
-0.057477391	,	-0.000615185	,	-3.362967808
-0.055441612	,	2.91E-06	,	-3.361031322
0.341054289	,	0.000566423	,	-3.110637078
0.309134654	,	-4.56E-05	,	-3.130411257
0.281474685	,	-3.95E-05	,	-3.147208237
0.258062846	,	-3.34E-05	,	-3.16142493
0.238887703	,	-2.74E-05	,	-3.173068281
0.240689211	,	2.57E-06	,	-3.171956324
0.242505205	,	2.59E-06	,	-3.170853283
0.22761502	,	-2.13E-05	,	-3.179911669
0.216999899	,	-1.52E-05	,	-3.186355664
0.210648103	,	-9.07E-06	,	-3.190210143
0.208547993	,	-3.00E-06	,	-3.191482175
0.61738889	,	0.000584058	,	-2.942782262
1.027308273	,	0.000585599	,	-2.693799245
1.031624068	,	6.17E-06	,	-2.691543243
0.629371289	,	-0.000574647	,	-2.93621234
0.230324665	,	-0.000570067	,	-3.17858823
0.245318918	,	2.14E-05	,	-3.169132284
0.264567656	,	2.75E-05	,	-3.157436816
0.266372189	,	2.58E-06	,	-3.156356578
0.268208579	,	2.62E-06	,	-3.155241133
0.291794287	,	3.37E-05	,	-3.140895534
0.319671822	,	3.98E-05	,	-3.123958939
0.351829123	,	4.59E-05	,	-3.104422843
0.388254235	,	5.20E-05	,	-3.082294511
-0.00976935	,	-0.000568605	,	-3.326041234
-0.406697497	,	-0.00056704	,	-3.633040472
-0.363804531	,	6.13E-05	,	-3.599498635
-0.316625534	,	6.74E-05	,	-3.563003976
0.131147407	,	0.000639676	,	-3.238086424
0.58213097	,	0.000644262	,	-2.96415954
0.215299876	,	-0.000524044	,	-3.187687166
-0.148323	,	-0.000519461	,	-3.433175523
0.309792549	,	0.000654451	,	-3.129569346
0.34373269	,	4.85E-05	,	-3.109338968
-0.014000669	,	-0.000511048	,	-3.329280161
0.451060856	,	0.000664374	,	-3.043757774
0.489294287	,	5.46E-05	,	-3.020921561
0.137488482	,	-0.00050258	,	-3.234936762
0.218942913	,	0.000116363	,	-3.185092636
0.220686734	,	2.49E-06	,	-3.184105804
0.22248756	,	2.57E-06	,	-3.183011938
0.308354525	,	0.000122667	,	-3.130780422
0.398537605	,	0.000128833	,	-3.075999717
0.493024157	,	0.000134981	,	-3.01860512
0.59180164	,	0.000141111	,	-2.95860425
0.257959096	,	-0.000476918	,	-3.161748508
-0.072665695	,	-0.000472321	,	-3.37463147
0.420166471	,	0.000704046	,	-3.062497622
0.421729473	,	2.23E-06	,	-3.061993375
0.040014857	,	-0.000545307	,	-3.294166766
0.153927997	,	0.000162733	,	-3.224552921
0.272153473	,	0.000168894	,	-3.152739418
0.394678493	,	0.000175036	,	-3.078314413
0.521490363	,	0.00018116	,	-3.001285618
0.144218772	,	-0.000538959	,	-3.230870182
-0.231939233	,	-0.000537369	,	-3.497858174
-0.098605442	,	0.000190477	,	-3.394297212
0.039030877	,	0.000196623	,	-3.294319311
0.180956887	,	0.000202751	,	-3.208110263
0.182578904	,	2.32E-06	,	-3.207252466
0.184265969	,	2.41E-06	,	-3.20622769
0.330628735	,	0.00020909	,	-3.11719631
0.481314912	,	0.000215266	,	-3.025666371
0.636311343	,	0.000221423	,	-2.93151843
0.345148382	,	-0.000415947	,	-3.108754374
0.057221375	,	-0.000411324	,	-3.283637002
0.222985867	,	0.000236806	,	-3.182560432
0.224540437	,	2.22E-06	,	-3.181765252
0.226165186	,	2.32E-06	,	-3.180778321
0.39638169	,	0.000243166	,	-3.077236679
0.570926168	,	0.000249349	,	-2.971215364
0.749785212	,	0.000255513	,	-2.862573429
0.47715312	,	-0.000389474	,	-3.02855982
0.207760909	,	-0.000384846	,	-3.19218453
0.397399691	,	0.000270913	,	-3.076600749
0.134085289	,	-0.000376163	,	-3.236929623
-0.32062822	,	-0.000649591	,	-3.566518847
-0.319080987	,	2.21E-06	,	-3.564944537
-0.122799049	,	0.000280403	,	-3.412952674
0.077824114	,	0.000286605	,	-3.270699239
0.282774709	,	0.000292787	,	-3.146209451
0.492039047	,	0.000298949	,	-3.019099548
0.24425608	,	-0.000353976	,	-3.169999416
-0.000288539	,	-0.000349349	,	-3.318579777
0.219751108	,	0.000314342	,	-3.184475939
0.221127129	,	1.97E-06	,	-3.183838644
0.222574416	,	2.07E-06	,	-3.182959503
0.447069324	,	0.000320707	,	-3.04640011
0.675892389	,	0.00032689	,	-2.907410376
0.90902967	,	0.000333053	,	-2.765800241
0.679955001	,	-0.00032725	,	-2.905342357
-0.011444611	,	-0.000987714	,	-3.327582695
-0.234143518	,	-0.000318141	,	-3.499435654
0.011967594	,	0.000351587	,	-3.310658753
0.604780091	,	0.000846875	,	-2.950274357
0.73163295	,	0.000181218	,	-2.873645999
0.050020618	,	-0.000973732	,	-3.288340725
-0.160217547	,	-0.00030034	,	-3.442247536
0.101021263	,	0.000373198	,	-3.256554332
0.366550441	,	0.000379327	,	-3.095269621
0.367752948	,	1.72E-06	,	-3.094778837
0.369019748	,	1.81E-06	,	-3.09400933
0.638982805	,	0.000385662	,	-2.929791847
0.913265866	,	0.000391833	,	-2.763190093
0.718568284	,	-0.000278139	,	-2.881859905
0.054790209	,	-0.000948254	,	-3.28542876
-0.13350886	,	-0.000268999	,	-3.421571512
0.153766232	,	0.000410393	,	-3.224493707
0.445337551	,	0.00041653	,	-3.047391219
0.118967069	,	-0.000466244	,	-3.246165233
-0.206283575	,	-0.000464644	,	-3.477972729
0.091828439	,	0.000425874	,	-3.262104485
0.394246144	,	0.000432025	,	-3.078413988
0.224666451	,	-0.000242257	,	-3.181832431
-0.417010461	,	-0.000916681	,	-3.64121863
-0.260877852	,	0.000223047	,	-3.519786858
0.372763826	,	0.000905202	,	-3.091161971
0.212570454	,	-0.000228848	,	-3.189171607
0.055614153	,	-0.000224223	,	-3.284503425
0.379622529	,	0.000462869	,	-3.087276709
0.065184177	,	-0.000449198	,	-3.278822664
-0.248136761	,	-0.000447601	,	-3.510333864
0.08240515	,	0.000472203	,	-3.267798655
0.417249695	,	0.000478349	,	-3.064412397
0.275919839	,	-0.0002019	,	-3.150677648
-0.511893218	,	-0.001125447	,	-3.714723953
-0.819171674	,	-0.000438969	,	-3.951991874
-0.475591133	,	0.000490829	,	-3.685688126
-0.127691974	,	0.000496999	,	-3.416599384
0.224510476	,	0.000503146	,	-3.181465159
0.098933154	,	-0.000179396	,	-3.258165351
0.099791918	,	1.23E-06	,	-3.257537659
0.582789581	,	0.000689997	,	-2.963730543
0.460365876	,	-0.000174891	,	-3.038630071
0.341207438	,	-0.000170226	,	-3.111003637
0.708667789	,	0.000524943	,	-2.887377515
0.595806753	,	-0.00016123	,	-2.956355838
0.00254819	,	-0.000847512	,	-3.317101088
-0.103892299	,	-0.000152058	,	-3.398596352
0.276554243	,	0.000543495	,	-3.149828504
0.176366601	,	-0.000143125	,	-3.211111318
-0.404535965	,	-0.000829861	,	-3.631520347
-0.209601837	,	0.000278477	,	-3.480091956
0.471455955	,	0.00097294	,	-3.03117434
0.380733747	,	-0.000129603	,	-3.086971645
-0.192046515	,	-0.000818258	,	-3.467167031
-0.276366442	,	-0.000120457	,	-3.531978115
0.411452997	,	0.000982599	,	-3.067613433
0.614885355	,	0.000290618	,	-2.94448866
0.050260777	,	-0.000806607	,	-3.288096785
-0.024562404	,	-0.00010689	,	-3.337212188
0.390474811	,	0.00059291	,	-3.080602604
0.321921313	,	-9.79E-05	,	-3.122675452
-0.440804504	,	-0.001089608	,	-3.659721363
-0.715588476	,	-0.000392549	,	-3.871849708
-0.29183566	,	0.000605361	,	-3.543488561
0.136227744	,	0.000611519	,	-3.235018572
0.568585208	,	0.000617654	,	-2.972403985
0.515883456	,	-7.53E-05	,	-3.004850325
-0.241146478	,	-0.001081471	,	-3.505295547
-0.508778885	,	-0.000382332	,	-3.711888157
-0.067731899	,	0.000630067	,	-3.370138203
0.377618315	,	0.000636215	,	-3.088384069
0.33760616	,	-5.72E-05	,	-3.113124573
-0.187831433	,	-0.000750625	,	-3.463867565
0.039361879	,	0.000324562	,	-3.294036828
0.757375338	,	0.001025734	,	-2.857476278
0.726879257	,	-4.36E-05	,	-2.876673642
0.209694988	,	-0.000738835	,	-3.191217705
-0.303306354	,	-0.000732859	,	-3.553169711
-0.324221254	,	-2.99E-05	,	-3.568938998
0.400528918	,	0.001035357	,	-3.074215145
0.637308991	,	0.000338257	,	-2.930838515
0.132551454	,	-0.000721082	,	-3.238063768
-0.368014738	,	-0.000715095	,	-3.603207252
-0.376218036	,	-1.17E-05	,	-3.609145556
0.10799364	,	0.000691731	,	-3.252116733
0.106076314	,	-2.74E-06	,	-3.253722929
-0.38316333	,	-0.000698914	,	-3.614914382
-0.382984794	,	2.55E-07	,	-3.614372394
0.107825942	,	0.000701158	,	-3.252212595
0.112329759	,	6.43E-06	,	-3.24991891
-0.369532184	,	-0.000688374	,	-3.604365456
-0.358565952	,	1.57E-05	,	-3.595475779
0.145275408	,	0.000719773	,	-3.229454251
0.162578502	,	2.47E-05	,	-3.219386391
-0.30671224	,	-0.000670415	,	-3.555767763
-0.282990903	,	3.39E-05	,	-3.537010423
0.233786205	,	0.000738253	,	-3.17568177
0.003267386	,	-0.000329313	,	-3.316360259
-0.226143505	,	-0.00032773	,	-3.49325365
0.297138795	,	0.000747546	,	-3.137196026
0.333544681	,	5.20E-05	,	-3.115524886
-0.116974481	,	-0.000643599	,	-3.409001768
-0.07416427	,	6.12E-05	,	-3.375475362
0.684107325	,	0.001083245	,	-2.901942156
0.953214914	,	0.000384439	,	-2.738929953
0.511039197	,	-0.00063168	,	-3.00812012
0.073081276	,	-0.000625654	,	-3.274129568
-0.360671793	,	-0.000619647	,	-3.597472762
-0.301934376	,	8.39E-05	,	-3.55163056
0.463009745	,	0.001092777	,	-3.036228512
0.739627875	,	0.000395169	,	-2.868654634
0.314216993	,	-0.00060773	,	-3.127654656
-0.106975481	,	-0.000601704	,	-3.401243687
-0.035487034	,	0.000102126	,	-3.345534231
0.52871325	,	0.000806	,	-2.99650258
0.322171579	,	-0.00029506	,	-3.122639307
-0.371845537	,	-0.000991453	,	-3.606329848
-0.290791585	,	0.000115791	,	-3.542991881
0.282074647	,	0.00081838	,	-3.146300881
0.369472585	,	0.000124854	,	-3.093656202
-0.028638816	,	-0.000568731	,	-3.34063571
0.261971854	,	0.000415158	,	-3.158767261
0.553619298	,	0.000416639	,	-2.981621497
0.161799625	,	-0.000559742	,	-3.220203876
-0.225797076	,	-0.00055371	,	-3.493117079
-0.122412603	,	0.000147692	,	-3.41273818
0.471981389	,	0.000849134	,	-3.03093368
0.282184453	,	-0.000271138	,	-3.146913237
-0.393374444	,	-0.000965084	,	-3.622965728
-0.28041636	,	0.000161369	,	-3.534938177
0.322636004	,	0.000861503	,	-3.12163689
0.441946796	,	0.000170444	,	-3.049606787
0.07748038	,	-0.000520666	,	-3.271395962
-0.408876855	,	-0.000694796	,	-3.634799798
-0.409245071	,	-5.26E-07	,	-3.63468396
0.202534433	,	0.000873971	,	-3.194577586
0.331512683	,	0.000184255	,	-3.116675168
-0.022343853	,	-0.000505509	,	-3.335729879
-0.37195252	,	-0.000499441	,	-3.606128245
-0.2332971	,	0.000198079	,	-3.498470257
0.393646235	,	0.000895633	,	-3.078484258
0.53867852	,	0.000207189	,	-2.990829125
0.201769996	,	-0.000481298	,	-3.195880031
-0.130914607	,	-0.000475264	,	-3.419685362
0.187698603	,	0.000455162	,	-3.20385494
0.507360194	,	0.000456659	,	-3.009693625
0.181002283	,	-0.000466226	,	-3.208485373
-0.141119694	,	-0.000460174	,	-3.427569606
0.023109758	,	0.000234614	,	-3.303965535
0.190499884	,	0.000239129	,	-3.202290773
-0.447734665	,	-0.000911764	,	-3.664978877
-0.602712328	,	-0.000221397	,	-3.784448317
0.052262403	,	0.000935678	,	-3.285812188
0.229250617	,	0.00025284	,	-3.178745069
-0.071781308	,	-0.000430046	,	-3.373922719
0.111610131	,	0.000261988	,	-3.250193456
0.111010514	,	-8.57E-07	,	-3.25072481
-0.369786982	,	-0.000686854	,	-3.604561648
-0.662349855	,	-0.000417947	,	-3.830687112
-0.472465963	,	0.000271263	,	-3.683410121
0.199884969	,	0.000960501	,	-3.196131851
0.396183526	,	0.000280427	,	-3.077333406
0.116404093	,	-0.000399685	,	-3.247682898
-0.159129734	,	-0.00039362	,	-3.441460543
0.046799389	,	0.000294184	,	-3.289538662
0.255899408	,	0.000298714	,	-3.162529594
-0.354163492	,	-0.000871518	,	-3.592584656
-0.485877417	,	-0.000188163	,	-3.694063446
0.205892372	,	0.000988243	,	-3.192465382
0.424605908	,	0.000312448	,	-3.060049498
0.170238006	,	-0.000363383	,	-3.214963143
-0.079897978	,	-0.000357337	,	-3.380157987
-0.080555654	,	-9.40E-07	,	-3.380458264
-0.081205291	,	-9.28E-07	,	-3.380960721
-0.327074572	,	-0.000351242	,	-3.571331965
-0.568674671	,	-0.000345143	,	-3.758192898
-0.333838923	,	0.00033548	,	-3.57614758
0.377445549	,	0.001016121	,	-3.088247959
0.6186922	,	0.000344638	,	-2.942142206
0.38988342	,	-0.00032687	,	-3.08153017
0.165322827	,	-0.000320801	,	-3.217923593
-0.055000903	,	-0.000314748	,	-3.360876539
-0.055691927	,	-9.87E-07	,	-3.361227359
-0.05636958	,	-9.68E-07	,	-3.36175148
-0.272410703	,	-0.00030863	,	-3.529027735
-0.484177118	,	-0.000302523	,	-3.692814144
-0.223598378	,	0.000372255	,	-3.490858066
0.040180329	,	0.000376827	,	-3.293506439
-0.160925188	,	-0.000287294	,	-3.442787254
-0.357783321	,	-0.000281226	,	-3.595043012
-0.084371084	,	0.000390589	,	-3.383160266
0.754216998	,	0.001197983	,	-2.859285719
1.126791898	,	0.00053225	,	-2.633407228
0.938464813	,	-0.000269039	,	-2.748290439
0.754407116	,	-0.00026294	,	-2.860082613
0.574607446	,	-0.000256857	,	-2.969288499
0.021506624	,	-0.000790144	,	-3.305552206
-0.528407317	,	-0.000785591	,	-3.727301237
-0.235755061	,	0.000418075	,	-3.500231611
0.522984805	,	0.001083914	,	-2.999805896
0.822025663	,	0.000427201	,	-2.818586485
0.278430456	,	-0.000776565	,	-3.149490396
-0.261973287	,	-0.000772005	,	-3.521223943
0.043491621	,	0.000436378	,	-3.291457276
0.352146138	,	0.000440935	,	-3.103979609
0.204235929	,	-0.0002113	,	-3.194223652
-0.255195163	,	-0.00065633	,	-3.515914335
-0.713549599	,	-0.000654792	,	-3.870422213
-0.398408772	,	0.000450201	,	-3.626016709
-0.080050757	,	0.000454797	,	-3.379777831
-0.215116634	,	-0.000192951	,	-3.484646578
-0.345917715	,	-0.000186859	,	-3.585811002
-0.017894196	,	0.000468605	,	-3.331693666
0.313320188	,	0.000473163	,	-3.12754178
0.193152533	,	-0.000171668	,	-3.20093238
-0.261078482	,	-0.000648901	,	-3.520460405
-0.714231375	,	-0.000647361	,	-3.870945289
-0.8279825	,	-0.000162502	,	-3.958649718
-0.48704959	,	0.000487047	,	-3.69455314
0.308572995	,	0.001136604	,	-3.130003973
0.655936312	,	0.000496233	,	-2.919424417
0.555030559	,	-0.000144151	,	-2.981113067
0.458387226	,	-0.000138062	,	-3.039810229
-0.037499871	,	-0.00070841	,	-3.347571021
-0.530195481	,	-0.000703851	,	-3.728637328
-0.16999513	,	0.000514572	,	-3.449307859
0.640669257	,	0.001158092	,	-2.92827862
0.599473877	,	-5.89E-05	,	-2.954068165
0.113152143	,	-0.000694745	,	-3.249831324
0.037827061	,	-0.000107607	,	-3.295238798
-0.033240589	,	-0.000101525	,	-3.343921195
0.342988044	,	0.000537469	,	-3.109480906
0.342346729	,	-9.16E-07	,	-3.110212107
-0.101310526	,	-0.000633796	,	-3.396880938
-0.163797779	,	-8.93E-05	,	-3.444893642
-0.221999487	,	-8.31E-05	,	-3.489906269
-0.275927049	,	-7.70E-05	,	-3.531613077
-0.32559176	,	-7.09E-05	,	-3.5700228
0.066786248	,	0.00056054	,	-3.277229259
0.462353317	,	0.000565096	,	-3.036961761
0.004741505	,	-0.000653731	,	-3.315655203
-0.449682072	,	-0.000649177	,	-3.666333786
-0.047695745	,	0.000574266	,	-3.35467661
0.808157615	,	0.001222648	,	-2.826507193
1.229400088	,	0.000601775	,	-2.57103997
1.20107706	,	-4.05E-05	,	-2.588645937
1.177037446	,	-3.43E-05	,	-2.603243889
0.732306936	,	-0.000635329	,	-2.873725588
0.290788979	,	-0.00063074	,	-3.141898214
0.277446933	,	-1.91E-05	,	-3.149642658
0.268366493	,	-1.30E-05	,	-3.155154505
-0.163578538	,	-0.000617064	,	-3.445031668
-0.165173209	,	-2.28E-06	,	-3.445906776
0.262486505	,	0.000610942	,	-3.158330308
0.266184314	,	5.28E-06	,	-3.156468975
-0.16042992	,	-0.000609449	,	-3.442591965
-0.585956787	,	-0.000607896	,	-3.771710207
-0.575814995	,	1.45E-05	,	-3.763508553
-0.561393756	,	2.06E-05	,	-3.752350524
-0.12079091	,	0.000629433	,	-3.411177482
0.323016844	,	0.000634011	,	-3.121549986
0.348113689	,	3.59E-05	,	-3.106685984
-0.05829184	,	-0.000580579	,	-3.363577482
-0.042758787	,	2.22E-05	,	-3.351209476
0.410670213	,	0.000647756	,	-3.068301277
0.010652548	,	-0.000571454	,	-3.312016603
-0.386164605	,	-0.000566882	,	-3.617159418
0.073703204	,	0.000656954	,	-3.272966601
0.536769545	,	0.000661523	,	-2.991700787
0.146333361	,	-0.000557766	,	-3.229596834
-0.240905644	,	-0.000553199	,	-3.504802359
0.228582048	,	0.000670697	,	-3.178885656
0.258004688	,	4.20E-05	,	-3.161413904
-0.122842166	,	-0.000544067	,	-3.413481959
-0.057223254	,	9.37E-05	,	-3.362351534
0.42189418	,	0.000684453	,	-3.061460651
0.457736307	,	5.12E-05	,	-3.040091914
-0.358941195	,	-0.001166682	,	-3.596450562
-0.726998819	,	-0.000525797	,	-3.880750873
-0.241405186	,	0.000693705	,	-3.504426631
0.247399096	,	0.000698292	,	-3.167438797
0.334390062	,	0.000124273	,	-3.114965536
-0.024082232	,	-0.000512103	,	-3.337078278
-0.379357372	,	-0.000507536	,	-3.611860144
0.119082619	,	0.000712057	,	-3.245368448
0.168848539	,	7.11E-05	,	-3.215548513
-0.180038619	,	-0.00049841	,	-3.457693431
-0.073852097	,	0.000151695	,	-3.375176302
0.37888507	,	0.000646767	,	-3.087607956
0.832713238	,	0.000648326	,	-2.81195522
0.94535372	,	0.000160915	,	-2.74384586
0.606142385	,	-0.000484588	,	-2.950268413
0.270149574	,	-0.00047999	,	-3.154345884
0.393505613	,	0.000176223	,	-3.079026062
0.063923853	,	-0.000470831	,	-3.279600873
-0.262452108	,	-0.000466251	,	-3.521416794
-0.128418275	,	0.000191477	,	-3.417355448
0.329748078	,	0.000654523	,	-3.117448465
0.789005964	,	0.000656083	,	-2.838497781
0.929495452	,	0.000200699	,	-2.753452984
0.612794244	,	-0.00045243	,	-2.946209176
0.299311647	,	-0.000447832	,	-3.136614103
0.45051695	,	0.000216008	,	-3.044372426
0.143448563	,	-0.000438669	,	-3.231279118
-0.160414498	,	-0.00043409	,	-3.442477826
0.001467117	,	0.000231259	,	-3.317113298
0.001428778	,	-5.48E-08	,	-3.317283869
0.001431635	,	4.08E-09	,	-3.317282099
0.167678982	,	0.000237496	,	-3.216153108
0.338227385	,	0.000243641	,	-3.112558998
0.513064116	,	0.000249767	,	-3.006360204
0.692176544	,	0.000255875	,	-2.897564398
0.407647258	,	-0.00040647	,	-3.070787314
-0.340532291	,	-0.001068828	,	-3.582156011
-0.618653675	,	-0.000397316	,	-3.796878776
-0.055762167	,	0.000804131	,	-3.360769352
0.510338867	,	0.000808716	,	-3.007661301
0.238625022	,	-0.000388163	,	-3.173439777
-0.029882631	,	-0.000383582	,	-3.341489243
0.174889153	,	0.000292531	,	-3.211738701
-0.191693513	,	-0.00052369	,	-3.466722528
-0.557184349	,	-0.00052213	,	-3.749407281
-0.345955181	,	0.000301756	,	-3.585540368
-0.130444508	,	0.000307872	,	-3.418848625
0.089334711	,	0.00031397	,	-3.263690355
-0.15996991	,	-0.000356149	,	-3.442088532
-0.159781292	,	2.69E-07	,	-3.441734881
0.313788939	,	0.000676529	,	-3.127127952
0.542180725	,	0.000326274	,	-2.988626462
0.774862001	,	0.000332402	,	-2.847293319
0.535281299	,	-0.000342258	,	-2.993225277
-0.176568376	,	-0.001016928	,	-3.455311432
